mtb 94 m/z 158.03	mtb 383 m/z 167.04	mtb 2890 m/z 190.05	mtb 1819 m/z 192.07	mtb 2339 m/z 225.11	mtb 2201 m/z 227.1	mtb 755 m/z 229.15	mtb 2251 m/z 243.12	mtb 4499 m/z 245.08	mtb 2357 m/z 265.1	mtb 7378 m/z 265.25 Suspect related to Spectral Match to Palmitelaidic acid from NIST14 (predicted molecular formula: C18H32O) with delta m/z 10.021 (putative explanation: Ser->Pro substitution; atomic difference: 2C,2H,-1O)	mtb 6097 m/z 265.25 Suspect related to 1-Oleoyl-2-acetyl-sn-glycerol (predicted molecular formula: C18H34O2) with delta m/z -116.047 (putative explanation: unspecified; atomic difference: unspecified)	mtb 269 m/z 279.13 Suspect related to Spectral Match to Ile-Pro from NIST14 (predicted molecular formula: C14H18N2O4) with delta m/z 49.982 (putative explanation: Leu/Ile->Tyr substitution; atomic difference: 3C,-2H,1O)	mtb 5341 m/z 279.23 Suspect related to NCGC00095546-02!2,4-dihydroxyheptadec-16-enyl acetate (predicted molecular formula: C18H32O3) with delta m/z -32.026 (putative explanation: nan (reverse); atomic difference: -1C,-4H,-1O)	mtb 6935 m/z 282.28	mtb 6837 m/z 282.28 Suspect related to trans-Vaccenic acid (predicted molecular formula: C18H37NO2) with delta m/z 17.027 (putative explanation: replacement of proton with ammonium ion; atomic difference: 3H,1N)	mtb 5624 m/z 282.28	mtb 1683 m/z 283.11 Suspect related to Spectral Match to L-Tryptophan from NIST14 (predicted molecular formula: C11H14N4O5) with delta m/z 78.01 (putative explanation: unspecified|unspecified; atomic difference: 3C,3N|5C,2H,1O)	mtb 7346 m/z 283.26	mtb 5410 m/z 297.24	mtb 4493 m/z 300.29 Suspect related to Spectral Match to 1-(9Z-Octadecenoyl)-sn-glycero-3-phosphocholine from NIST14 (predicted molecular formula: unknown) with delta m/z -39.0 (putative explanation: unspecified; atomic difference: unspecified)	mtb 1953 m/z 310.17 Massbank:PB006006 Sinapine|2-[(E)-3-(4-hydroxy-3,5-dimethoxyphenyl)prop-2-enoyl]oxyethyl-trimethylazanium	mtb 7565 m/z 310.31 Suspect related to Spectral Match to 13-Docosenamide, (Z)- from NIST14 (predicted molecular formula: unknown) with delta m/z -28.015 (putative explanation: unspecified; atomic difference: unspecified)	mtb 5805 m/z 317.21	mtb 2604 m/z 320.2	mtb 7576 m/z 320.29	mtb 4097 m/z 323.18	mtb 6611 m/z 326.31	mtb 5035 m/z 335.22	mtb 4545 m/z 345.22	mtb 6830 m/z 345.24	mtb 6216 m/z 346.27	mtb 3958 m/z 353.23	mtb 3949 m/z 355.26 Suspect related to 7-alpha-hydroxy cholesterol (predicted molecular formula: C24H38O4) with delta m/z -12.073 (putative explanation: unspecified; atomic difference: unspecified)	mtb 6556 m/z 355.28 Suspect related to Spectral Match to Linoleic acid ethyl ester from NIST14 (predicted molecular formula: C21H38O4) with delta m/z 46.005 (putative explanation: formic acid adduct; atomic difference: 1C,2H,2O)	mtb 7416 m/z 356.29	mtb 4651 m/z 356.29	mtb 4505 m/z 357.28 Suspect related to ""(R)-4-((1R,3S,5R,8S,9S,10S,13R,14S,17R)-1,3-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"" (predicted molecular formula: C24H38O3) with delta m/z -18.011 (putative explanation: Dehydration|Pyro-glu from E|carbodiimide crosslinker; atomic difference: -2H,-1O|-2H,-1O|-2H,-1O)	mtb 6987 m/z 359.3 Suspect related to 13S-Hydroxy-9Z,11E,15Z-octadecatrienoic acid (predicted molecular formula: C24H40O3) with delta m/z 82.078 (putative explanation: unspecified; atomic difference: 6C,10H)	mtb 7776 m/z 362.34 Suspect related to h_31_mesterolone (predicted molecular formula: C24H43NO) with delta m/z 57.093 (putative explanation: unspecified; atomic difference: unspecified)	mtb 4170 m/z 368.19	mtb 4513 m/z 370.2	mtb 4409 m/z 370.2	mtb 3975 m/z 373.27	mtb 4789 m/z 373.27	mtb 4412 m/z 373.27	mtb 8320 m/z 385.35 Spectral Match to (+)-4-Cholesten-3-one from NIST14	mtb 5688 m/z 390.3 Suspect related to Deoxycholic acid (predicted molecular formula: C24H41NO4) with delta m/z 15.011 (putative explanation: ADP-ribosylation followed by conversion to hydroxamic acid via hydroxylamine|Leu/Ile->Lys substitution|Tyrosine oxidation to 2-aminotyrosine|unspecified; atomic difference: 1H,1N|1H,1N|1H,1N|1H,1N)	mtb 8119 m/z 393.32	mtb 3720 m/z 397.21	mtb 7690 m/z 399.33	mtb 4635 m/z 404.28	mtb 1546 m/z 407.24 FruLeuIle	mtb 3962 m/z 407.28 ""Candidate Tetrahydroxylated bile acid (delta mass -18.01; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465782, """"(R)-4-((1R,3S,5S,7R,8S,9S,10S,12S,13R,14S,17R)-1,3,7,12-tetrahydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")""	mtb 4167 m/z 407.28 ""Candidate Tetrahydroxylated bile acid (delta mass -18.0105; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00006581917, """"3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid"""")""	mtb 7202 m/z 418.34	mtb 7334 m/z 429.37	mtb 7658 m/z 429.37 Suspect related to Spectral Match to (+)-.alpha.-Tocopherol from NIST14 (predicted molecular formula: unknown) with delta m/z -2.007 (putative explanation: O isotope (reverse)|O18 Labeling (reverse); atomic difference: -(18)O|1O,-1O[18])	mtb 2212 m/z 432.28 Suspect related to Spectral Match to Hexaethylene glycol from NIST14 (predicted molecular formula: C19H37N5O6) with delta m/z 149.105 (putative explanation: unspecified; atomic difference: unspecified)	mtb 7514 m/z 432.36	mtb 2333 m/z 438.24 NCGC00179905-02!(E)-3-(4-methoxyphenyl)-1-[2,4,6-trimethoxy-3-(3-methylbut-2-enyl)phenyl]prop-2-en-1-one	mtb 7347 m/z 445.37	mtb 7656 m/z 445.37	mtb 7222 m/z 445.37	mtb 7671 m/z 446.37	mtb 7487 m/z 454.34	mtb 7482 m/z 455.35	mtb 7462 m/z 459.35	mtb 7146 m/z 463.38	mtb 7828 m/z 471.34	mtb 5866 m/z 471.35 Enoxolone	mtb 4568 m/z 480.21	mtb 7443 m/z 483.34	mtb 7171 m/z 485.36	mtb 7265 m/z 537.28	mtb 7288 m/z 559.13	mtb 4489 m/z 593.33
-0.0979774402284394	-0.408449313208224	0.732957443785799	-0.510768263171474	-0.437933292235504	0.375513978740515	-0.0154843479135172	-0.54747984848003	-0.649806434878091	0.458696288233522	-0.837988853226126	-0.780018543974351	-0.0293475409622844	-0.390294379860326	-0.748442522920777	-0.848232586548039	-0.641366731388015	0.787598270034462	-0.907279473578289	0.708039444680728	-0.686689506322259	0.269454681197536	-0.168173058463765	0.199074905707531	-0.0148305209734325	0.958522861538269	0.0402670331510695	0.408666163810103	0.478798650171668	-0.7321894429391	0.271985487581341	0.560976263073458	0.0604457486703777	0.981713391778436	0.356293185722264	0.158153394710233	0.525280880965789	0.405533439151397	0.287500873291433	-0.83961910964769	-0.519276840908812	0.458486243538235	-0.0508880790856607	0.958005372913552	-0.366066426108392	0.66564680250733	-0.600351903845401	0.802043858866654	0.601918443198621	0.655340370599633	0.936347795587594	0.905596755537272	0.987814632782922	0.458436791132413	0.625211772173671	0.234892737423381	0.6575757626387	-0.896554158859635	0.320142584184487	-0.0304241697496331	-0.107889776359732	0.469285777629975	-0.785842896669737	-0.744404040748566	-0.868408598573958	0.52309281149497	0.626686347208633	-0.727660552316503	-0.127845016570931	0.623739658455264	-0.446148420502567	-0.513684968340617	0.413236296194999	-0.881102955456821	0.444542486807487	0.170597664168206	0.639780067674629
0.629064856292768	0.0284946494244544	0.828794257506502	0.395326736629851	-0.648826714735416	-0.65721241873098	0.829038979243016	0.136821098157081	-0.941389439289744	-0.0376146894174817	-0.633633111049846	-0.320952657828087	0.711320734767904	-0.796989756208525	-0.518562714729124	-0.742800282982255	0.383653813692047	0.581408399509058	-0.649783212800045	-0.320986961582631	0.1084418346841	0.398898174149799	0.144356044425145	0.461652634048184	0.731250374560559	0.196253223043771	-0.674810600023927	-0.286913109741312	0.268012530757964	0.168322585191832	0.97728824390317	0.727739480756449	-0.0113046893823658	0.316885378488551	-0.36488887764867	0.510241513482518	-0.0315594885288407	0.22959118730073	0.934417460211675	-0.847083239913628	-0.519024294663815	-0.566357644008954	-0.522149747468884	0.397375212230427	-0.0929342616139534	0.348671530472016	-0.598198790865977	-0.073992008078672	-0.0922151277700029	-0.274087417345385	0.708054672489279	0.163501891043097	0.45532872650448	-0.59624539607826	-0.17376117072557	0.619500535593491	-0.388371523382759	-0.770608213106444	-0.526545746913942	0.609009139938678	-0.931259565263353	0.755977202607584	-0.880173570165624	-0.46467711463267	-0.691270893793505	0.455138678903779	0.267446031856757	0.210950553701973	-0.311550258427527	0.964840841972278	0.606192983600259	0.361166439406648	0.713619239878566	-0.705246003672919	0.175875543812124	-0.626075309485625	0.544871725407324
-0.819569213671367	0.242001760833532	-0.893343432196365	-0.233007686386218	0.370365454948501	0.693847920008883	-0.679945385572517	-0.383594874413674	0.950196436624935	-0.220176439025271	0.727253565284407	0.48220969681931	-0.495141762666371	0.559305674521952	0.674402904479847	0.791301150793479	-0.326227245769576	-0.710639128286797	0.693793811730493	0.310798453027734	-0.310499150114525	-0.666941913108526	-0.451806186072819	-0.722103710522769	-0.887356740895765	-0.199442248199723	0.446044030885498	0.531704916834252	-0.522304236461474	-0.319167345999765	-0.96924126853704	-0.47751058691865	-0.307488134812864	-0.224489355512127	0.128048662077969	-0.760599771321558	-0.208079136719014	0.0866058105669168	-0.782867707355908	0.751421308982882	0.735065762818655	0.640097294590642	0.767021628976872	-0.256706448337529	0.374582949535666	-0.0729838866215333	0.32686303043211	0.216339110345874	0.332686670781657	0.423156095453178	-0.610499964374428	-0.233107959654595	-0.353812499879658	0.607048934254082	-0.0038773499598581	-0.839531353842572	0.405104583528807	0.664477575319912	0.706999454803644	-0.818494469206147	0.938524442004667	-0.915136854534124	0.765849818494466	0.211944402537125	0.520038030012876	-0.681088778524624	-0.485602052416968	-0.115929428915206	0.60051974095282	-0.861535337483618	-0.576000043638319	-0.544519895769044	-0.894105157281836	0.747807608720797	-0.441302544334262	0.801754258125576	-0.729754315369724
-0.647031490182402	0.0814858674848289	-0.886957239480363	-0.290740024746937	0.596392461859489	0.607871519433391	-0.760291559342852	-0.143310975004817	0.973282711765782	-0.0742182166229575	0.716141942791262	0.426218385327015	-0.628008349403963	0.745376217571381	0.612545987804733	0.810853248238069	-0.294036438480945	-0.670093703215737	0.725564411631322	0.239349931164327	-0.0910272609641212	-0.480091529492357	-0.202608553208989	-0.531961853577862	-0.744759675854595	-0.282144165044226	0.588468429226964	0.30098873209205	-0.370263336640563	-0.131246027909209	-0.967368798308799	-0.69165041301698	-0.0771918382146528	-0.376133739053883	0.25692443725688	-0.572336301137832	-0.0817587939514583	-0.178855894538065	-0.890421337291338	0.873469956957424	0.606568838555047	0.52179634801251	0.572133020314758	-0.439094312167582	0.19751802670558	-0.329196086449271	0.564929491105331	0.0312989545023187	0.0934075379914959	0.240248426358161	-0.748048834225687	-0.262604643979069	-0.508003063584918	0.534402005504219	0.0619377292521867	-0.677329338848181	0.316184303544458	0.802403122563304	0.524179559980023	-0.639047697623174	0.911161637959103	-0.815820993659757	0.895439034827621	0.454652174382519	0.70631202065752	-0.547824213060764	-0.374562023646596	-0.109347851728147	0.387603770182345	-0.964474999202264	-0.534597252734475	-0.346736019173604	-0.775066654125498	0.776219380838385	-0.280915053602848	0.633356960067451	-0.635024962081342
-0.276853215997171	-0.743505034039505	-0.119875773178793	-0.939112298998267	0.734977750142616	0.739188561066174	-0.964037584406794	-0.0557780381045164	0.362973937589492	0.762425691091863	-0.162600101533748	-0.50404121729823	-0.985936458806332	0.822973621648059	-0.306834044733361	-0.000760847123130129	-0.837442834913679	0.234139865972401	-0.110369446513802	0.748040376310752	-0.197047746944775	0.28676422978216	0.285517786479059	0.175174752346242	-0.367524492096486	0.459692390304867	0.9831977964575	0.0965367372147781	0.510274383784129	-0.363422162343522	-0.66647782752638	-0.674765121507652	0.584722129828804	0.211665255921032	0.938528328566362	0.0904794883650781	0.769895407754527	-0.463736459473433	-0.861326820632237	0.335668157838767	-0.259229009432091	0.65346711548645	-0.00167769747196737	0.0468636334461886	-0.631786279112355	-0.328180633762756	0.574848757651497	0.342925165692827	0.0637905453883298	0.406362437670269	-0.158251001849742	0.564864017012039	0.0828308056643935	0.784604713551567	0.851021138773005	-0.00349919140298127	0.727260330078811	0.25151276457689	0.350670756364404	-0.184172212005529	0.707968009154094	-0.0698103375586671	0.429947584483273	0.336993196983254	0.311889575938992	0.332559066169012	0.54578638776864	-0.810023865840672	-0.304331036973355	-0.588245817142974	-0.854011674677649	-0.330846941611048	-0.0343220209711994	-0.0439254380281871	0.584975667432032	0.34627823270347	0.262962682686038
0.107882919750149	0.884638345610073	-0.261672631817956	0.99261463683333	-0.533983941969681	-0.657916094998903	0.796544066685087	0.0974757835518737	0.0156308673234876	-0.910236186558398	0.526635122962843	0.792654207760674	0.863783658790851	-0.588617395053772	0.635113683015526	0.384487283371181	0.902317732066004	-0.581216763652096	0.484080333861468	-0.833766708067236	0.286469217365155	-0.499431952199141	-0.344511933322601	-0.385475755689637	0.161746743926349	-0.726725146559038	-0.874951851304207	-0.0705220166139122	-0.736155475710905	0.459073252126197	0.368797895616928	0.420811590234312	-0.660401583209785	-0.49389625638252	-0.979274586796487	-0.301190830014631	-0.930691039064404	0.379558293427885	0.59960575174977	0.0421814283659492	0.547527420853957	-0.605663027298737	0.189688503952883	-0.333437102407071	0.794985746919819	0.147522058324035	-0.347634950174382	-0.479139699279268	-0.130017716059903	-0.459160922380274	-0.207539493687875	-0.82533277847841	-0.39821300557278	-0.742293082805152	-0.987532512919931	-0.245099683281907	-0.779654549850854	0.118642971609474	-0.25932543291788	0.000806139561760383	-0.455805901803237	-0.253069309779255	-0.0601207904413242	-0.105546803755059	0.0193852598996651	-0.608228574603624	-0.797953616271721	0.944138054020051	0.467720153416337	0.232625525434645	0.814792167291583	0.323228740919485	-0.269807464237727	0.42483267482965	-0.78292992929102	-0.197611928037717	-0.578718875436726
0.206061617547145	-0.154301342634112	0.870589274655081	-0.0614865378549199	-0.701668777918895	-0.0962339138189104	0.470589091775574	-0.350118057549679	-0.895122402646657	0.185050254147535	-0.82518853758948	-0.604120078141211	0.421924955437603	-0.736137811890986	-0.689210372397664	-0.902988815698853	-0.182839663291559	0.755016558105195	-0.892838603731875	0.272367521401061	-0.437759568113991	0.291125905953764	-0.128189888943093	0.282253190332513	0.322418286572806	0.701286925855273	-0.400061848798369	0.184283725985214	0.358238387848168	-0.418618730584607	0.682782824298834	0.810831494156285	-0.0699637818149144	0.809302968743045	-0.0431272407629314	0.285223936911329	0.235684220750877	0.474678720831788	0.715988757603515	-0.998095327486243	-0.526785523414843	0.0149655715293356	-0.226059511217833	0.851897323744202	-0.187577833760677	0.686664213386973	-0.774621611306082	0.508846650992897	0.405451380782347	0.314762578507402	0.986687475047119	0.62984341401804	0.888281784260528	-0.020778053412243	0.243836510978379	0.3999605929259	0.214225609935991	-0.997166585489941	-0.0167329992411969	0.231807268227208	-0.551169516909176	0.637330969311377	-0.987672049882485	-0.789153941840819	-0.958958636977609	0.49266862237611	0.462048496702668	-0.314954082579951	-0.150229154362608	0.926880466276145	0.0467633647493256	-0.191624267112212	0.573331769581804	-0.905861820143364	0.285159195415101	-0.163790634738549	0.625650134162805
-0.613130780172006	-0.471774056497048	0.0462987103505287	-0.875595520385842	0.141113340567414	0.93761547574048	-0.740242517165976	-0.64375905412261	0.140861762415209	0.529113258071656	-0.32290521318441	-0.538586952371499	-0.661987169740753	0.310981155696512	-0.337387448829928	-0.234877227025757	-0.985898354954029	0.320445574450693	-0.373660566974702	0.994621797487516	-0.766418154641057	-0.0341513001665608	-0.257349405727624	-0.160099016888572	-0.619816472102463	0.807499187487435	0.643465747597476	0.630826920087672	0.288597833355458	-0.869826293484691	-0.557559634735423	-0.0799326104704848	0.109106855179294	0.716840308477617	0.70150023799441	-0.244322682346214	0.58947506156858	0.178828684380023	-0.522356973852818	-0.120030150757509	-0.111208659889972	0.940088431831753	0.364172155089397	0.618367711450902	-0.326505750694192	0.346575736579103	-0.068006245727973	0.861439809776884	0.661827329216067	0.882074680344103	0.336652661607885	0.789536080641214	0.603938105848064	0.97302247938823	0.80488887099939	-0.263066553770532	0.997552839483738	-0.241852231557084	0.75278533792419	-0.525096958120633	0.683312555458075	-0.148387446794321	-0.0349284537502559	-0.330487009326692	-0.273106879160421	0.170729366271745	0.435110692089931	-0.930884959019161	0.101152943720664	-0.20072358618258	-0.973899846178764	-0.808212415403477	-0.166714421755516	-0.299597614156443	0.333644485910572	0.686174869719066	0.20795985711504
0.360625698839981	0.296911726724338	-0.524292020909435	0.553090829828547	0.436580298655644	-0.579950102072343	0.151048346684459	0.735365945075829	0.436985280365037	-0.358431426183202	0.669244166032007	0.653462461636732	0.101214520021357	0.327985220005798	0.572784415479302	0.675293984441857	0.740805602269181	-0.611465051964221	0.763205464935918	-0.818955312582416	0.851185379080274	-0.043541067549519	0.370666628776922	0.0423511740022684	0.28185061369552	-0.953401874116418	-0.096911505843889	-0.627039884017959	-0.30343707252685	0.887905024362799	-0.0403211009530062	-0.531021360995494	0.0971083863872855	-0.99596713216243	-0.345176109358528	0.0924654348957626	-0.436006767033271	-0.528755946191753	-0.141050624075909	0.713571230095523	0.301530117416168	-0.662815611131938	-0.205158266957093	-0.975339717648091	0.215820328653555	-0.750393843764125	0.616127537536636	-0.93276164642539	-0.777852215934956	-0.833362615432789	-0.851384431291183	-0.872215782600404	-0.971766549292296	-0.638126326491178	-0.608788376560929	0.0242969769266539	-0.797006718563019	0.798117620374163	-0.562302016190635	0.294411612736435	-0.127857313045061	-0.217893489191366	0.658318330104416	0.791654380343565	0.822181319126059	-0.316729836584471	-0.477163455318753	0.768021244741998	-0.0934100002801092	-0.461131587751663	0.606767114704499	0.724588073620398	-0.158987027274705	0.7223708419832	-0.285286240702905	-0.428410856118119	-0.437263224587755
-0.585413029447313	0.544834550379131	-0.998622430370717	0.231461604580947	0.291445966354033	0.258700331170008	-0.325164606164607	-0.104657059420205	0.954167013853478	-0.550006088100447	0.968980559516247	0.826474168004932	-0.158424891927676	0.410923287800658	0.927178117573394	0.986083145667332	0.176056598644068	-0.954112014734912	0.953523709438899	-0.191520672326135	0.0448374482099195	-0.736347247055213	-0.390427253947211	-0.72840999598214	-0.65093454684792	-0.643443865719333	0.113572517982252	0.271435594164709	-0.749032823847164	0.0965198560223426	-0.752150413895195	-0.443190695845431	-0.429691511506745	-0.610737859623111	-0.2620476943305	-0.724221644312558	-0.566624744526476	0.0381038916004752	-0.551482571963004	0.864353843187845	0.880524114213396	0.203847000594446	0.667060410772056	-0.587498746134428	0.612717356172472	-0.228274923418975	0.355952243094762	-0.204339402295211	0.0392590962718815	0.00924106996711768	-0.826358731579756	-0.67855559646753	-0.689720605787098	0.142896734723609	-0.452123437764533	-0.795916881326561	-0.0877532547387194	0.833503428028655	0.388518000785016	-0.633187183519926	0.654270506369707	-0.930851542943195	0.832612865449737	0.372881809323634	0.685787834133181	-0.854873632783356	-0.782412772405747	0.379023278356691	0.631639390012195	-0.812742800614773	-0.103786109143419	-0.183822710877084	-0.901042728584192	0.972563399486618	-0.686646888697327	0.525656565474278	-0.922132443235182
0.194176350464366	0.840713783198068	-0.161001300228583	0.99782676102806	-0.562107379021603	-0.719604456505264	0.853281754736347	0.137663194558101	-0.0861675556567017	-0.86820941616941	0.438511496380917	0.725318623768429	0.899208422813218	-0.636052457736852	0.550287726002444	0.292437807976254	0.919670535050986	-0.493667983592502	0.400560864899904	-0.850989281302532	0.31504578344982	-0.417498296129149	-0.288334358258861	-0.299861253140175	0.254098291398777	-0.691539314311782	-0.904865238092545	-0.12703037603022	-0.665206961103177	0.485053920875473	0.465215589309364	0.462661253792227	-0.613552784104591	-0.460903024676577	-0.973205242021513	-0.213119543551652	-0.889645537300373	0.361668756561693	0.671082738485168	-0.0384380452066071	0.457630667377625	-0.662773303360469	0.103084634491426	-0.300280384667055	0.738566840043736	0.151282380769914	-0.374702666489281	-0.493719841748879	-0.164120063652309	-0.496235908236972	-0.138818613141479	-0.784376426169206	-0.353277894664666	-0.792988145532537	-0.967479717790546	-0.149804897659984	-0.808098982735321	0.0458935595004283	-0.330662907621334	0.089112979414217	-0.547349966605957	-0.149817797067677	-0.140245327498773	-0.125047910787829	-0.0357586889538026	-0.522892746131373	-0.729903613365479	0.938071116048169	0.39339216536618	0.319722217679982	0.860606767150194	0.376009467241705	-0.168388034236192	0.336683279428926	-0.719688507700185	-0.280224480331275	-0.488931183301517
0.569043578737342	-0.365387258586191	-0.20297908233102	-0.0126130488087636	0.82783809470456	-0.39020464876423	-0.23405492774472	0.914487477673667	0.266380027555737	0.304585773437297	0.223586080415636	0.0702661537839749	-0.392721195023501	0.688160642611448	0.0401788675741917	0.320160804987962	0.305529517084859	-0.117542307921751	0.377403038706524	-0.446870108810769	0.89399335782146	0.494819166166994	0.822350617407794	0.527818270706284	0.451621747312552	-0.555203117669418	0.419103111152364	-0.842769200028261	0.3201581088294	0.811762574803066	-0.069898221054771	-0.829216081261282	0.690364420140332	-0.773682350404613	0.280865324658846	0.53544702097449	0.223134687400283	-0.943469313029834	-0.412385777310511	0.63215673823413	-0.237453174263705	-0.515033914641765	-0.589827365512406	-0.860088196804968	-0.431009292832969	-0.995805351885468	0.916704258777536	-0.823946373746213	-0.928104946824937	-0.773166289819527	-0.711877290780513	-0.374916216608637	-0.782014544247397	-0.374666542318678	0.00370818784576558	0.432072372194966	-0.485478933524874	0.699832543943341	-0.66975620912258	0.568808011554998	-0.0599360883047591	0.165778930648828	0.638078479081602	0.977842288192601	0.840739815690845	0.250275018256928	0.147165154685758	0.252060113703311	-0.618901958391358	-0.503943911784432	0.274627980582061	0.775209854942655	0.243790126927439	0.358219133495136	0.355725972661838	-0.579168794341027	0.0956610085824328
0.0393905604142691	-0.00807080366511777	0.760745695657014	-0.01109782420621	-0.799044902784214	-0.0113365823531393	0.475698275035314	-0.504610726552247	-0.805342885748808	0.0471068297403897	-0.718146111322822	-0.488368799881863	0.475625406112054	-0.796396811950608	-0.557638198799082	-0.810966253768923	-0.19089164269702	0.632653086413207	-0.812479363015882	0.301366412466074	-0.565399417313816	0.105052192970122	-0.315012641305367	0.0940686182755395	0.165875734530714	0.68692401124356	-0.464189778297532	0.350975911679079	0.193522675748835	-0.523519788126684	0.596704511355182	0.885712999522147	-0.247020767019594	0.837214640532417	-0.139075286994357	0.0978488160474994	0.107746589584172	0.632565920200395	0.714405174659939	-0.976893340662497	-0.360038518602327	0.112575385663552	-0.0399658819152963	0.899091186498615	-0.0233746664336596	0.812241301659208	-0.873796775259858	0.600517012356852	0.552541761572335	0.428177975348437	0.980272702361035	0.581055636824803	0.908266500747079	0.044413946317499	0.164661104401712	0.219727125239636	0.264347427361436	-0.989400418469142	0.136010513376964	0.0568214261051553	-0.459844608408386	0.479750524987933	-0.973461008511145	-0.891414149760217	-0.994960801667659	0.326429150415928	0.318537886173123	-0.286185659921774	0.0401936120912584	0.897499320070178	0.00366335693208344	-0.331578627352474	0.407461502816205	-0.820914696108503	0.122695171985456	-0.0052519721290147	0.474657605469101
-0.467400309750945	0.988713440977081	-0.621869478926161	0.751328195038233	-0.498837281047283	-0.122139639315514	0.415195423535005	-0.349479915918971	0.419221251824105	-0.983975400750295	0.764014739611796	0.91357627713674	0.608397952597468	-0.414764319723277	0.880606331049748	0.646697179551543	0.541698583872776	-0.831322694320599	0.669440497008646	-0.452279167445457	-0.142776094432257	-0.900344181517028	-0.744313127579122	-0.837448234834053	-0.423347587837959	-0.586021096132527	-0.649717146534728	0.428187479331091	-0.987840732606503	0.0250266320516188	-0.145889902497406	0.346917453652088	-0.912239359848771	-0.337877200285196	-0.863341597770669	-0.785331450193156	-0.974163123399302	0.623916501993891	0.239277502827307	0.245878161345399	0.908224663126788	-0.0704945619673235	0.705811734206755	-0.191349690627475	0.994424911318979	0.355659161778307	-0.381826314949083	-0.0908093110362899	0.299225834341082	0.0167850024186654	-0.298207105440707	-0.736540709144716	-0.317117406025346	-0.243257670313573	-0.863246665354002	-0.7486426869229	-0.347655806596369	0.25100011075626	0.305728037773819	-0.56008285401655	0.0890808722766242	-0.722951098107464	0.162416164021206	-0.244700244236371	0.0548335599862651	-0.937453907529092	-0.977473947668268	0.697672891700576	0.872293028761951	-0.0956034147603668	0.348468983868641	-0.196563956762708	-0.747653242156647	0.649971844620427	-0.99741875647811	0.382984153578107	-0.895186599405906
